States,200101,200102,200103,200104,200105,200106,200107,200108,200109,200110,200111,200112,200201,200202,200203,200204,200205,200206,200207,200208,200209,200210,200211,200212,200301,200302,200303,200304,200305,200306,200307,200308,200309,200310,200311,200312,200401,200402,200403,200404,200405,200406,200407,200408,200409,200410,200411,200412,200501,200502,200503,200504,200505,200506,200507,200508,200509,200510,200511,200512,200601,200602,200603,200604,200605,200606,200607,200608,200609,200610,200611,200612,200701,200702,200703,200704,200705,200706,200707,200708,200709,200710,200711,200712,200801,200802,200803,200804,200805,200806,200807,200808,200809,200810,200811,200812,200901,200902,200903,200904,200905,200906,200907,200908,200909,200910,200911,200912,201001,201002,201003,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711
US-FL,2773.355,2201.738,2213.492,2152.447,2446.321,2645.121,2752.541,2798.633,2525.716,2415.781,1975.299,2268.593,2506.845,2118.33,1920.398,1930.181,2399.328,2457.678,2805.314,2850.9,2503.873,2331.031,2105.861,2556.62,2806.543,2249.732,2095.202,2098.704,2620.503,2557.773,2791.797,2720.645,2485.833,2006.838,1973.097,2301.4,2513.47302,2082.12921,1978.48081,1855.31318,2459.85852,2629.18397,2627.77363,2671.4587,2216.44305,2224.15541,2244.80419,2561.11861,2382.58785,1907.92045,1788.19809,1761.27685,2346.78295,2403.01399,2508.45275,2528.05755,2413.14028,2335.51148,2190.63605,2460.02967,2497.98365,2169.44819,1979.75586,2001.90897,2370.65266,2517.63782,2631.80188,2700.71588,2481.26069,2166.2388,2025.29395,2611.43666,2694.225,2148.081,2220.19,1814.34,2320.848,2610.054,2670.636,2840.677,2636.004,2451.107,2260.228,2585.969,2608.306,2332.75,2083.399,1873.546,2523.024,2572.964,2873.034,2702.492,2577.988,2214.195,2016.846,2108.512,2176.051,1729.548,1579.372,1598.37,2021.321,2248.201,2261.746,2184.09,1931.473,2005.64,1753.48,2368.415,2498.521,2095.257,1563.111,1540.306,2173.693,2525.117,2645.859,2640.767,2267.57,1815.651,1893.908,2419.655,2126.933,1757.486,1483.817,1902.828,2131.743,2346.302,2429.445,2403.212,1921.366,1597.918,1497.49,1521.501,1374.153,1381.255,1586.673,1423.158,1712.099,1892.105,2125.871,2191.453,1927.612,1745.563,1361.247,1481.772,1481.32514,1265.83864,1564.02277,1637.71061,1885.342,2054.76004,2158.13017,2151.11919,1908.08906,1793.34585,1593.23808,1681.87252,2094.31768,1966.5723,1636.96068,1596.43553,1872.57184,2139.2966,2266.69366,2251.48515,1952.91359,1758.57873,1873.61356,1900.38553,1387.30286,1504.58429,1428.35522,1503.88321,1814.168,1960.53313,2020.27504,1922.65411,1805.83004,1531.70543,1334.60943,1219.68481,1160.79485,1058.13416,930.53012,1133.4527,1383.813,1812.889,2130.58387,2056.23114,1834.55617,1619.82083,1253.8567,1526.05023,1443.7799,1219.7573,1381.15857,1456.20933,1469.67385,1664.5602,1772.73093,1583.17006,1313.14303,1560.98153,1075.25048
US-GA,3077.387,2192.017,2695.627,2561.578,2703.332,2940.131,3353.633,3385.18,2586.3,2247.388,2018.716,2544.867,2698.029,2283.236,2978.157,2706.547,2933.208,3066.208,3501.561,3255.63,3109.459,3095.4,2334.527,2772.017,2799.996,2456.604,2753.543,2499.777,2836.936,2979.129,3347.809,3522.924,3052.994,2720.472,2406.643,3222.674,3308.49332,3089.216,2621.62422,2694.50271,3515.11283,3536.53581,3758.11345,3512.85955,2996.22226,2817.51812,2638.57343,2931.97031,2946.68093,2877.48007,3216.05485,2927.08911,3511.82801,3685.66794,3914.92656,3970.17496,3647.91114,3457.69558,2962.78468,3273.9572,3086.76853,3133.29656,3299.70305,2910.83117,3277.2624,3648.48664,3910.50055,3963.97687,3577.60027,3036.25262,2880.60879,3292.24357,3528.173,3167.951,3460.181,3066.852,3643.709,3666.206,3807.87,3945.394,3588.413,3286.15,3229.793,3477.883,3594.01,3359.792,3151.476,3188.905,3652.606,3751.476,3762.426,3740.272,3538.28,2714.664,2723.781,3160.451,3057.212,2467.184,2231.17,2250.436,2659.218,3353.907,3422.705,3407.274,2891.479,2586.973,2112.871,3038.44,3160.583,2542.695,2691.676,2720.172,3131.706,3314.103,3520.813,3488.269,3008.199,2336.782,2104.956,3097.688,3021.07,2187.538,2189.165,2245.657,3076.33,3046.294,3172.443,3207.341,2422.765,1606.289,1599.571,1962.483,1593.799,1439.703,1526.859,1596.516,2086.895,2047.939,2561.657,2200.123,1948.174,1678.846,1452.348,1304.755,1703.301,1228.035,1519.292,1250.549,1631.771,2264.192,2288.623,2217.93,2012.248,1496.557,1526.017,2044.395,2548.919,2309.008,1668.66,1482.839,2012.112,2536.347,2623.026,2245.397,1858.58,1119.717,1441.78,1408.096,1631.163,1955.679,1435.496,1513.048,1939.914,2146.56,2305.661,2211.87,1740.836,996.625,852.516,916.101,1599.945,1454.024,1090.134,885.923,1610.062,2140.458,2474.015,2342.261,1882.281,1420.505,1158.05,1564.174,1336.167,742.183,1297.798,1408.888,1614.141,1693.836,1909.298,1864.95,1538.457,1330.491,992.764
US-HI,69.33,66.38,67.42,50.95,65.31,66.41,67.24,65.55,66.08,62.87,67.59,64.16,64.688,54.972,60.079,63.303,71.014,64.627,64.693,59.314,63.641,49.232,58.767,58.117,67.154,63.572,65.556,62.108,63.542,67.648,65.858,67.439,58.591,66.319,64.079,73.106,68.01291,64.98391,65.03191,58.19791,69.36891,66.44091,67.61091,66.78591,67.13891,70.32991,70.20191,70.17391,63.83097,55.5089,63.37053,61.37805,64.09943,62.51949,64.02287,62.32513,59.47947,64.61969,62.15485,62.51262,46.80459,46.66003,62.50863,62.22246,58.46206,60.95785,64.91496,64.84685,62.98791,62.89398,62.91797,63.54973,67.679,60.851,66.091,59.802,66.639,63.641,64.913,66.821,78.217,42.614,67.896,72.815,70.006,65.553,71.524,71.243,70.698,69.427,70.672,70.921,66.584,65.517,71.719,73.779,61.785,56.063,71.476,63.06,61.063,66.062,67.493,68.775,64.436,69.698,69.034,71.432,65.51,61.685,66.559,60.126,57.15,66.765,66.899,70.394,70.265,71.935,68.574,74.174,71.682,68.763,64.129,69.355,75.75,69.842,68.493,67.83,59.331,72.054,58.042,37.138,68.83,63.365,64.75,61.529,66.816,66.377,65.985,67.939,66.171,72.086,68.261,71.143,50.415,40.399,47.9,66.872,67.765,63.244,68.559,71.114,68.544,62.599,69.97,75.365,71.898,53.957,69.078,66.911,73.895,63.752,71.33,71.455,71.655,74.753,71.424,70.464,,60.05,75.58,39.797,47.902,59.373,67.318,72.362,72.525,71.046,65.871,66.926,64.767,63.995,66.776,58.58,62.783,57.606,71.227,69.033,66.704,65.207,68.958,71.839,38.789,51.051,71.714,58.18,69.643,62.345,71.602,71.841,68.237,65.641,65.585
US-IA,2158.426,1838.4,2008.836,1727.639,1834.201,1861.103,2234.461,2241.627,1818.409,1866.248,1762.743,1916.329,2007.856,1823.759,2016.285,1604.709,1884.055,1995.968,2228.609,2177.729,1954.952,1975.743,1886.684,2100.847,2145.738,1905.374,2052.923,1882.823,1680.822,1982.92,2167.358,2269.062,1964.535,2000.065,1890.867,1975.865,2199.31752,2164.5646,1898.49714,1817.94989,1635.85538,2021.17396,2200.46223,2184.62021,2090.92775,2090.41417,1910.90719,2030.52595,2142.6446,1851.9354,1555.27916,1604.55073,1831.55031,2210.78665,2312.27886,2267.54871,1867.07861,1937.16342,1757.98299,2002.59865,1887.70772,1952.33219,1914.36228,1807.35992,1894.93958,1982.02849,2112.42251,2237.3291,1709.37091,1879.83042,2046.06872,2136.5572,2087.438,2079.77,1974.359,2013.847,1653.886,1987.633,2437.399,2481.493,2239.937,2026.247,2048.893,2279.97,2450.576,2277.327,2229.721,2148.831,2106.363,2037.205,2430.544,2389.209,2067.462,2255.922,2165.836,2377.68,2414.463,2109.324,2002.748,1643.194,1692.75,2154.767,2245.303,2251.716,2134.058,2084.267,1982.511,2499.093,2574.271,2231.138,2352.844,1979.003,2129.573,2325.995,2693.557,2640.502,2075.506,2157.276,2211.271,2389.697,2346.492,1904.471,2071.554,2063.802,1846.502,2194.889,2644.116,2637.033,2166.958,1916.527,1881.242,2085.129,2110.861,2021.97,1796.599,1438.294,1683.718,2006.001,2514.683,2384.985,1895.315,1775.422,2062.634,2185.435,2075.576,1785.613,1804.327,1617.153,1720.802,2031.027,2299.89,2371.278,1784.899,1518.488,1489.917,2121.273,2085.718,2100.343,1898.278,1304.622,1415.477,1922.785,2177.066,2380.048,1717.758,1780.706,1664.923,2242.665,1929.809,1980.639,1807.218,1388.829,1512.405,1810.035,2127.033,2001.314,1670.287,1279.305,945.271,1313.941,1673.004,1324.174,982.428,642.467,860.693,1790.463,2090.498,2023.851,1489.997,1441.694,1074.977,1590.821,1882.569,887.434,976.583,1167.669,1504.647,1828.029,1964.221,1872.266,1397.038,994.55,1240.81
US-ID,7,6.48,7.67,8.92,13.12,12.77,12.23,11.37,8.04,6.09,6.88,6.67,15.218,13.523,16.121,20.357,24.968,25.131,28.43,23.15,18.386,14.824,11.947,13.674,13.358,16.796,17.723,25.389,27.832,25.205,30.462,26.538,19.117,13.853,14.941,14.872,20.76125,20.76125,20.76125,20.76125,20.76125,20.76125,20.76125,20.76125,20.76125,20.76125,20.76125,20.76125,21.91699,19.89964,21.33113,17.54876,16.67178,21.3697,23.84235,23.61548,21.2739,19.92208,19.56423,22.56699,11.49062,10.80375,10.55005,10.56011,11.10603,11.36119,11.93076,11.92553,10.77001,10.54446,10.69024,11.39424,26.101,22.298,23.268,18.608,18.811,13.699,15.469,15.589,20.519,24.425,23.224,25.389,15.426,14.421,13.982,15.034,8.093,3.702,3.59,3.075,9.535,13.938,15.191,18.281,16.391,12.213,9.676,6.317,3.691,4.287,3.684,5.916,13.218,15.526,16.622,16.945,26.306,24.492,26.127,21.24,16.905,5.143,7.026,12.883,19.11,25.854,27.911,28.397,16.685,13.822,14.696,8.137,8.681,3.29,3.548,7.474,11.816,15.138,15.976,16.194,25.438,14.048,12.986,3.563,3.601,4.03,3.694,5.859,12.882,23.723,22.765,22.792,30.613,19.811,29.342,19.093,22.445,12.094,0.228,6.181,17.145,31.72,31.172,33.918,23.731,21.967,21.935,13.311,8.869,9.53,11.329,17.794,21.115,21.495,20.141,22.845,12.268,11.347,11.363,9.207,7.18,4.417,3.108,3.118,8.886,9.392,9.395,12.251,7.298,6.738,7.613,0.009,,4.009,7.611,7.384,5.727,10.575,7.031,7.354,,,,,,,,,,,
US-IL,4525.851,3685.096,3774.251,3424.087,3782.632,4138.632,4789.132,4911.96,4078.913,3589.03,3574.459,4001.382,4069.424,3815.916,4072.914,3647.446,3927.329,4473.39,5110.06,5157.262,4754.25,4384.949,4108.521,4357.796,4991.716,4311.824,3999.421,3601.075,3568.955,4231.267,5053.764,5218.034,4448.587,4074.385,4417.082,4887.937,5213.84639,4878.99255,4385.35395,3837.77909,4468.75099,4641.49164,5212.45214,4971.51191,4826.69527,4501.50396,4766.78709,5368.0911,5210.56268,4355.10517,4539.86729,3897.73095,3961.40003,4958.76783,5244.37213,5316.59444,5028.34928,4537.03078,4349.95095,5429.09153,5031.89725,4646.34311,4715.82347,3625.18154,4105.85639,4628.74168,5233.33023,5512.49173,4746.71449,4974.05131,4814.55459,5018.15025,5645.999,4969.627,5021.862,4041.299,4087.761,5026.934,5413.41,5617.053,5027.53,5001.995,4538.576,5179.733,5441.151,5171.14,5013.964,4363.214,4060.703,5179.772,5624.841,5714.28,4934.509,4932.518,4928.163,5191.65,5212.336,4356.578,4084.695,4308.414,4214.724,4655.863,5090.235,5090.01,4572.207,4683.847,4670.604,5522.77,5492.509,5074.672,4911.537,3760.868,3879.708,4861.126,5522.677,5546.24,4549.854,4684.047,4792.442,5320.094,5140.92,4766.586,4686.887,3955.77,3992.713,5077.664,5595.719,5407.682,4445.686,4472.629,4487.419,4867.779,4723.935,4289.537,3474.167,3301.448,3979.616,4377.521,5177.924,4918.292,4003.777,3989.148,4455.517,4765.281,4860.317,4749.188,4519.529,3901.14,3688.171,4465.695,4917.358,5007.897,4827.832,4584.788,4242.43,5169.511,5081.51,4740.812,4900.286,4057.452,3540.782,4447.257,4869.017,5119.715,4114.49,4112.508,4752.525,4795.975,4598.087,4480.724,4132.462,3040.955,3392.574,4162.715,4661.605,4525.363,3896.558,3390.718,3087.043,2825.858,3600.33,2598.61,2283.511,2656.083,2366.547,3813.565,4112.476,4132.976,3549.406,2929.192,2170.43,3672.756,3618.866,2519.405,2955.338,2687.864,2570.689,3168.458,3712.494,3272.732,3086.066,2895.128,3250.705
US-IN,5207.654,4492.558,4709.589,3979.826,4387.405,4989.255,5469.196,5570.134,4774.251,4800.072,4540.522,4806.141,5065.034,4122.175,4539.195,4126.353,4407.443,4851.429,5516.858,5572.705,5317.895,4778.895,4823.534,4848.077,5372.446,4833.786,4737.777,4559.06,4675.466,4853.808,5374.169,5550.408,4784.981,4250.384,4674.851,5100.468,5491.17288,4648.28535,4550.18158,4523.43834,4568.62445,5198.14281,5293.68619,5158.151,5159.48588,4963.15213,4881.27045,5383.78911,5382.64803,4659.05028,5148.45245,4350.71284,4510.45088,5361.83742,5551.64253,5560.05652,5226.77653,4706.67966,4518.25687,5406.31943,5072.5377,4750.47856,5223.11984,4703.94242,4930.43745,5137.07867,5647.37586,5838.752,4663.46355,4922.33752,4805.70697,5244.13455,5661.755,5248.284,5027.056,4720.607,4618.259,5112.675,5548.413,5525.921,5061.611,4752.971,4572.912,5253.631,5515.133,5145.378,4698.505,4678.61,4832.005,5165.23,5825.543,5715.187,4889.403,4758.245,4746.275,5638.723,5226.693,4615.329,4582.446,4308.741,4328.229,4700.229,4567.437,5102.403,4185.498,4006.419,3889.723,5315.881,5533.863,4758.17,4257.346,3648.323,4224.362,5030.393,5422.76,5562.611,4467.575,4272.654,4346.769,5219.55,5184.771,4157.79,3895.327,3375.422,4031.484,4768.807,5435.487,5388.591,4128.489,4267.216,4038.987,4341.833,4253.806,3735.85,3255.948,3247.855,3463.974,4110.235,4847.422,4508.156,3749.374,3515.328,4016.022,4257.681,4382.192,3442.472,3499.794,3512.897,3520.036,3897.33698,4660.93105,4194.76477,3876.14347,3702.87321,3777.18236,4375.31145,4929.88954,4448.81761,4266.1545,3453.82568,3744.00443,4406.73447,4318.38462,4625.79054,3753.9822,3565.42186,3442.55838,3765.96979,3956.8899,3640.99044,3138.22104,2697.15884,3044.87353,3568.00113,3998.97583,3912.23006,3340.30577,2990.43017,2500.009,2454.62941,3319.58159,2896.69732,2577.60432,2545.53455,2551.42477,3270.46997,3691.21822,3623.13634,3037.65062,2733.974,2452.533,3554.44087,3586.16348,2726.27355,2625.59383,2279.10722,2404.5296,3039.3632,3780.07603,3462.20236,2592.95412,2942.16534,2681.99078
US-KS,1957.336,1583.675,1513.649,1423.603,1607.545,1783.637,1829.235,1899.353,1721.438,1609.015,1440.984,1780.547,1952.728,1736.653,1620.309,1836.079,1690.658,1938.054,2100.236,2095.676,1917.646,1927.384,1909.8,1934.414,2105.239,1679.349,1755.898,1663.624,1733.662,1856.445,2136.169,2061.115,1710.985,1871,1894.076,2112.424,2042.74216,1750.24108,1603.1139,1584.37027,1908.33619,1877.0174,2041.79949,1947.2957,1802.97535,1681.54952,1827.19101,2071.93692,2187.20222,1588.27333,1668.30126,1652.41222,1708.45659,1944.43234,2124.43769,2109.95324,1790.25263,1695.78811,1668.66054,1907.83083,1702.52806,1501.42731,1223.90072,1195.2661,1396.5516,1892.95076,2142.07363,2163.97778,1775.87994,1891.68999,1946.69397,2040.74115,2126.536,1923.362,1668.979,1627.653,1789.849,1841.564,2116.781,2098.747,1914.172,1664.756,1941.405,2065.846,1976.442,1933.004,1780.697,1554.054,1490.096,1772.863,2024.273,2016.71,1840.524,1624.915,1699.108,1903.619,2004.218,1621.421,1594.115,1383,1563.234,1910.16,1864.539,1752.286,1650.833,1642.428,1815.335,1981.123,1905.279,1774.914,1665.525,1473.839,1734.743,1866.7,1972.35,2057.354,1786.872,1629.732,1423.163,1674.154,1668.109,1413.281,1529.146,1553.603,1836.377,1904.365,2005.245,1889.169,1415.318,1494.262,1634.848,1784.797,1508.998,1339.103,1164.733,999.756,1295.165,1632.045,1896.104,1805.13,1661.607,1388.771,1448.942,1619.065,1628.96,1678.749,1413.65,1373.019,1417.832,1543.136,1918.397,1896.919,1683.041,1368.356,1348.474,1644.743,1657.513,1558.834,1497.077,1328.056,1368.155,1645.05,1928.263,1844.627,1381.56,1299.157,1338.577,1351.775,1366.915,1265.444,1355.29,1375.441,1270.617,1535.379,1778.69,1572.923,1399.864,1154.573,786.481,989.784,1335.279,1050.498,769.207,758.803,965.66,1476.709,1639.563,1740.89,1313.294,1077.448,1035.51,1423.916,1287.577,922.9,798.642,472.549,784.459,1231.597,1599.095,1364.246,1164.282,799.985,900.501
US-KY,3573.725,3336.543,3562.304,3113.519,3261.697,3607.678,3881.227,3883.103,3508.224,3277.308,2799.899,3500.043,3471.795,2937.16,3390.199,2950.241,3177.436,3509.107,3738.534,3655.058,3170.836,2730.043,2610.355,3264.131,3802.493,3300.36,3107.69,2885.979,2933.58,3174.942,3535.489,3607.319,2923.189,2831.647,2863.289,3555.07,3748.97651,3261.72431,3135.09579,2639.28232,3271.91977,3395.42794,3641.40368,3535.40632,3215.00457,3007.51079,2894.82572,3595.81427,3448.69577,2987.46064,3250.79623,3019.78358,3174.017,3491.71155,3751.95405,3723.36189,3556.01627,3046.77843,3074.12678,3827.31982,3711.23517,3425.8487,3314.14659,2877.19391,3423.14889,3551.19472,3934.7036,3852.24872,3471.59654,3360.50641,3415.93882,3600.07094,3891.561,3494.908,3286.439,2699.789,3037.292,3488.474,3736.025,4038.681,3415.193,3280.88,3169.761,3525.158,3913.55,3518.814,3493.893,2979.104,3037.222,3401.779,3861.882,3718.191,3591.798,3321.036,3602.959,3750.548,3678.981,3161.399,3260.94,2881.771,3021.433,3525.182,3365.157,3653.024,3191.582,3069.821,2860.503,3601.38,3955.135,3691.595,3329.143,2889.534,2973.157,3703.911,3790.837,3974.435,3380.207,3133.453,3167.214,3902.006,3973.373,3401.864,3426.155,3112.027,3241.531,3589.651,4298.9,3930.219,3253.627,3463.345,3224.731,3627.233,3567.859,3082.784,2885.649,2423.047,3086.208,3554.673,3860.121,3774.886,2919.388,3058.572,3272.614,3492.313,3621.342,3368.525,3734.779,2691.711,2904.231,3275.874,3404.872,3639.936,3245.67,3079.623,2930.222,3577.866,3841.301,3529.993,3212.787,2796.43,2787.07,3305.67,3554.764,3662.407,3070.162,2847.38,3136.239,3469.554,3479.781,3397.885,2863.215,2465.37,3054.096,3052.04,3367.158,3088.446,2764.673,2327.534,2065.634,2455.012,3080.847,2713.903,2268.645,2197.311,2192.855,2707.583,3262.057,3293.078,2769.77,2474.298,2212.379,2898.329,2867.388,2146.692,2150.24,1756.138,2424.21,2533.557,2822.25,2697.874,1957.522,2103.814,1991.443
US-LA,1465.653,951.827,880.687,996.83,1281.251,1310.957,1556.789,1496.602,1317.213,1083.143,1126.303,1453.12,1284.815,1203.839,1097.097,843.205,1283.935,1327.289,1395.732,831.038,1477.584,1275.923,1124.343,1514.509,1493.865,1228.911,1192.576,735.403,1349.018,1274.524,1363.794,1500.476,1272.044,1297.707,1306.175,1513.001,1481.116,1272.263,848.653,1018.294,1515.17,1385.114,1491.21,1542.036,1499.556,1340.312,1256.946,1400.837,1522.423,1362.625,1450.183,758.964,1137.449,1370.261,1484.874,1443.705,1313.005,1279.899,1326.746,1422.721,1475.585,1193.068,1006.248,1007.689,1341.894,1474.044,1611.533,1575.27,1362.691,1448.811,1402.805,1500.369,1430.5,1182.675,923.1,847.723,1115.071,1492.812,1581.687,1543.741,1400.72,1228.858,1275.124,1504.087,1602.626,1281.092,1249.825,1106.463,1525.631,1473.669,1561.526,1553.049,1142.577,1137.484,1211.206,1512.118,1570.661,1146.462,1068.22,789.6,1175.251,1436.47,1494.908,1493.619,1409.549,1180.403,1393.652,1563.405,1455.974,1351.567,1388.331,790.519,1118.864,1478.419,1429.593,1546.978,1422.347,1203.55,1519.571,1511.916,1581.721,1415.675,1041.606,1222.304,1205.138,1472.233,1645.646,1667.825,1475.898,1115.564,1444.802,1445.024,1384.863,1026.24,817.328,504.947,1187.463,1319.5,1621.14,1483.989,1375.461,1218.707,1380.185,1427.081,1282.716,1147.94,1287.295,801.196,1112.88,1322.146,1288.969,1358.278,1447.52,797.593,853.268,1087.66,1194.396,906.135,868.781,801.068,755.859,1153.387,1367.926,1442.126,1371.348,816.581,872.036,1082.747,1341.086,1050.493,893.334,387.022,691.44,1078.288,1093.188,1124.274,969.025,702.758,771.115,674.514,763.534,651.023,505.274,390.315,587.995,924.18,1192.014,1024.687,695.556,539.537,392.577,900.443,958.347,714.691,390.743,382.736,865.01,959.529,938.817,754.438,748.209,539.807,486.446
US-MA,439.043,386.702,420.744,375.746,263.236,343.513,385.051,405.316,228.631,403.21,359.148,403.363,387.717,362.871,340.45,344.656,272.073,351.597,415.632,389.295,344.212,426.06,554.348,457.149,440.524,392.075,382.087,373.837,360.304,248.991,407.053,438.669,351.777,369.16,383.382,298.476,361.31994,387.75266,407.15374,380.43034,261.57969,313.73399,434.05406,412.31532,331.13104,346.53087,337.45875,437.68656,475.60929,412.31316,423.1822,409.46521,334.39063,439.67342,463.77416,427.04939,413.74292,452.86511,381.67276,459.27979,464.23815,418.25047,347.12114,283.13221,316.35066,412.37793,474.78519,484.37671,368.02298,361.31073,432.72887,464.018,410.58,442.788,487.264,419.008,458.466,466.051,478.565,483.227,386.416,440.858,349.515,382.487,390.473,371.935,344.455,388.723,285.293,381.819,407.581,395.116,385.084,427.465,467.402,419.108,491.088,361.185,339.307,321.062,277.657,312.601,340.103,347.187,236.329,256.951,294.231,361.605,392.456,363.168,306.024,291.384,257.138,272.697,411.054,316.102,235.094,260.485,167.081,287.167,367.254,290.653,177.545,191.005,114.511,93.415,232.662,130.815,39.287,68.808,26.206,93.899,208.282,38.732,25.735,36.476,12.894,50.397,166.72,171.998,14.809,20.458,106.82,159.27,268.486,205.943,232.859,112.001,24.699,86.195,255.768,73.999,47.916,5.342,148.077,311.737,261.429,289.744,300.494,123.439,7.694,15.738,50.76,16.939,22.437,0.08,127.291,79.322,256.168,249.007,167.628,13.727,2.524,0.086,69.585,17.728,26.026,65.899,98.745,78.182,177.994,129.637,62.066,59.353,12.926,58.703,73.652,73.219,51.708,31.99,27.293,148.488,114.759,171.742,216.605,26.785,29.029,,,,,,
US-MD,1082.74,956.72,694.17,746.48,852.79,1020.45,1071.16,1132.19,986.04,958.4,892.94,764.06,849.893,714.934,907.124,960.726,836.389,1030.347,1155.78,1137.163,1047.537,753.751,925.294,1064.587,1251.972,1082.171,1061.889,935.928,649.173,868.682,1152.648,1156.653,1025.266,852.974,995.241,1163.476,1183.27344,1103.96727,1033.25247,858.76115,840.9934,1037.40003,1101.79333,1104.51207,1064.0904,852.0926,806.56965,1042.6492,1101.7675,989.63035,1009.56906,782.82768,739.08946,1094.00676,1225.16439,1226.19377,1083.17649,1005.57523,903.68132,1009.616,1099.70116,1073.62899,1071.00946,822.14623,770.00318,1023.82787,1229.43621,1206.66367,932.82071,1023.08844,858.55099,989.78409,1130.185,1117.186,1032.679,792.424,920.321,1081.188,1148.892,1173.693,954.758,909.891,956.566,1109.426,1098.044,1070.631,1032.16,708.533,649.629,1069.976,1201.005,1048.703,974.787,737.225,808.826,1070.915,1190.724,919.217,880.4,850.769,794.479,872.497,949.17,1004.445,568.571,556.451,533.877,1103.714,1013.603,937.847,814.172,532.619,734.194,971.167,1136.106,1058.795,819.309,588.146,614.771,1083.897,1118.977,727.917,819.341,586.126,780.75,880.78,1086.637,916.499,641.236,591.813,607.251,588.762,497.554,402.275,348.213,378.695,599.237,580.99,1036.251,818.64,628.218,657.314,802.726,589.01,647.991,538.386,636.229,316.882,410.274,720.888,841.939,631.928,553.535,586.984,619.384,636.277,1037.245,879.851,943.799,553.881,637.971,633.719,647.813,476.783,572.104,438.993,473.064,483.206,689.359,902.713,527.51,335.219,595.293,689.37,715.354,513.596,494.46,348.283,280.255,248.452,498.516,532.671,475.323,316.274,261.342,580.019,812.797,816.41,651.689,486.133,306.91,482.989,369.754,233.879,180.434,87.884,333.435,343.315,617.228,402.385,425.489,280.322,279.357
US-ME,37.14,32,36.9,28.52,33.48,31.51,33.86,32.71,29.89,27.66,26.87,28.96,63.371,60.271,56.401,52.266,51.474,56.389,51.759,53.855,45.159,35.056,43.235,48.3,20.21,19.407,23.865,19.967,21.247,24.172,23.731,23.167,26.452,14.96,19.375,25.231,25.46624,23.03809,27.20332,24.66344,23.19337,20.59525,21.97843,21.45566,19.79465,21.95793,20.91065,21.53896,21.072,21.236,21.704,20.837,24.184,24.22,25.905,20.266,20.597,17.166,18.602,21.316,21.374,21.88,23.95,22.493,26.035,21.712,18.42,22.148,19.98,15.762,20.093,22.923,21.801,22.756,34.18,19.619,19.381,22.465,20.891,20.754,19.921,14.942,21.045,28.51,25.181,23.083,26.513,25.394,27.085,25.117,23.229,18.831,13.913,9.448,6.856,13.812,14.835,10.987,5.252,3.011,1.373,4.425,3.508,2.196,3.241,2.04,6.629,8.14,11.972,14.277,10.658,5.06,5.574,4.209,5.162,4.665,4.893,4.713,9.737,7.402,7.285,6.918,8.012,3.273,5.391,3.737,2.829,4.008,4.062,5.33,6.344,3.754,4.997,4.46,3.64,2.415,3.797,4.27,2.803,3.745,3.876,6.264,4.957,5.914,10.448,9.88,6.946,5.179,3.06,3.181,2.625,3.112,2.747,3.276,5.233,9.893,16.02,10.136,13.973,9.441,6.394,2.526,4.616,3.008,2.125,3.594,4.826,8.804,14.305,20.597,16.766,6.501,5.214,4.093,4.055,5.074,5.515,9.201,5.393,7.02,10.252,7.721,8.072,5.305,6.049,4.525,6.639,5.671,6.753,8.998,6.425,10.75,10.202,10.52,9.042,4.627,3.889,,4.013,5.766,5.234,7.995,6.603
