,200101,200102,200103,200104,200105,200106,200107,200108,200109,200110,200111,200112,200201,200202,200203,200204,200205,200206,200207,200208,200209,200210,200211,200212,200301,200302,200303,200304,200305,200306,200307,200308,200309,200310,200311,200312,200401,200402,200403,200404,200405,200406,200407,200408,200409,200410,200411,200412,200501,200502,200503,200504,200505,200506,200507,200508,200509,200510,200511,200512,200601,200602,200603,200604,200605,200606,200607,200608,200609,200610,200611,200612,200701,200702,200703,200704,200705,200706,200707,200708,200709,200710,200711,200712,200801,200802,200803,200804,200805,200806,200807,200808,200809,200810,200811,200812,200901,200902,200903,200904,200905,200906,200907,200908,200909,200910,200911,200912,201001,201002,201003,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711
US-FL,18794.564,16451.525,23266.887,27914.958,30684.428,36748.062,42020.132,43292.159,44484.092,42276.76,30990.736,35934.289,36564.971,29011.887,37264.416,43627.081,46380.958,53133.974,57521.798,60766.199,55668.795,54154.371,36936.54,32581.772,39399.882,29725.329,43092.596,40567.986,52297.231,48987.21,55027.329,52866.173,53417.941,50294.739,47241.051,39544.61,37611.14526,37444.64263,39430.73959,42495.64526,52851.91114,61559.97147,64622.5638,62530.883,63246.05449,59249.47334,41263.53785,42124.89075,46009.39677,37547.46709,48380.34976,43413.17886,53934.15927,60503.40172,82027.60746,76252.42086,59950.84176,55357.19263,46541.87581,35163.54175,41860.1122,44634.62126,57093.47615,62932.30596,75164.20789,77729.49242,79898.9332,78450.43452,75077.31742,68146.33637,49230.64962,45594.67265,45536.733,44709.638,48684.538,59374.082,66638.687,72482.388,85339.677,89019.963,80945.11,81484.099,56915.893,56311.278,53373.303,50586.712,60452.165,65869.608,77586.396,81434.187,82280.462,89880.436,79294.343,70011.031,53644.331,49603.078,56961.01,54363.931,63293.188,69744.42,84538.285,92029.098,97663.723,99587.16,96045.996,89903.054,68727.144,61322.127,70183.777,64344.642,69336.051,72649.05,96280.435,101279.664,102571.44,102657.219,99490.698,85381.054,66375.136,78046.737,71810.568,64036.548,78081.66,94039.461,96323.312,104355.303,107835.47,112564.084,102793.202,84501.224,74212.625,76575.926,81891.781,76722.443,94842.757,94776.035,108473.365,105239.084,117209.277,116857.2,108187.116,96729.66,76858.136,88686.287,78562.234,78825.141,80733.003,82363.606,89170.606,99137.329,99379.352,108984.348,97857.684,95707.439,78347.327,74025.677,80466.144,62931.398,80413.407,89339.797,96337.688,97845.471,106882.196,115249.067,98359.516,92904.871,69514.622,72851.777,82876.009,76126.357,88516.858,100920.748,103760.964,108152.016,113176.974,115228.003,107922.203,102576.204,94240.559,91893.358,89448.206,82009.292,93187.638,102618.882,109681.59,117059.974,125315.151,123577.327,111765.269,99983.359,79616.882,79534.745,80284.987,75607.144,93339.736,96446.958,112950.47,112502.048,128043.422,130993.604,115283.466,109514.38,89158.483
US-GA,1758.884,1802.069,1845.814,4060.899,3976.83,5760.25,9304.313,10758.888,5842.968,3638.152,1848.821,1951.562,2826.799,1890.771,2021.658,4297.014,4270.291,8653.877,14327.669,13347.371,9170.243,5439.449,1921.613,2197.623,3802.937,1303.874,1440.847,4655.823,3077.215,3577.687,6522.518,9069.003,3164.615,1443.092,1011.757,1192.324,1864.79726,2256.28723,2694.20358,5622.25103,7306.065,6554.95522,8641.25143,8013.92292,4647.79939,2349.08877,1303.6578,2365.47099,4078.3869,1758.99009,2584.33718,1500.32338,3562.32444,8934.46826,14266.03051,15624.36808,11779.38403,5043.90828,3586.86217,6566.50442,1909.61208,4594.24692,4165.57662,7094.8875,7886.46419,12624.71238,19479.31103,20667.89227,8400.65084,7606.32864,4423.9314,4709.80422,5810.64,6458.419,5037.072,7517.759,8786.916,14067.424,15057.792,32415.629,14099.023,8910.263,4892.281,7026.831,9228.123,5236.144,4162.271,4042.605,4071.43,13649.106,13974.797,14269.517,11152.955,9326.262,8732.49,5642.804,9711.106,11494.136,11219.915,11089.803,11736.46,18903.086,18030.466,16716.195,13581.178,8597.916,10249.561,10835.123,12777.634,12203.211,8765.822,8808.957,12352.867,20808.816,26175.409,27844.742,17437.529,10252.077,10418.382,15023.422,12727.726,9659.985,10482.822,15134.679,17027.716,21667.929,23586.753,28533.502,17359.33,19225.818,13628.658,15573.864,19864.675,19651.043,20212.486,24176.471,30138.887,33552.276,40118.444,33546.349,28459.999,24139.52,21724.919,26983.552,24139.27,25113.595,25400.634,21761.921,22301.549,27103.347,25957.294,29003.006,27182.239,26086.36,20808.221,19563.672,22848.054,15045.637,19487,18714.211,23463.748,27396.897,29666.865,33859.136,29476.132,30738.494,26130.085,25430.259,31779.009,28394.501,28905.258,24216.966,30847.024,36314.962,42318.461,38989.239,33226.333,32854.464,30065.46,29889.544,30096.568,26950.772,30869.663,31816.09,34770.504,40674.055,44356.571,42554.554,32978.846,27791.946,25400.056,27306.806,30126.651,28862.216,29236.169,26130.794,32724.619,36143.619,41753.872,42896.572,35409.957,31663.907,29525.809
US-HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-IA,1029.746,925.611,1169.12,1186.544,1372.44,1410.116,2184.013,2440.289,1515.826,1232.792,1009.025,1073.18,1333.315,1165.856,1336.7,1197.102,1113.378,1611.796,2475.395,2096.885,1647.624,1244.079,1148.415,1065.952,365.209,374.489,380.649,338.093,291.021,423.639,677.679,1131.396,350.531,338.78,542.377,327.547,463.43516,235.80491,380.98763,259.23216,346.40264,714.37488,807.50457,670.79318,781.39485,1212.01345,1416.66147,1500.66809,1347.42658,1107.45077,2565.67216,1708.48539,1392.89129,2262.00483,2622.94058,2910.8931,1820.18885,1012.3944,967.594,1862.574,708.40122,507.68252,915.01464,760.53949,1683.73542,1783.10044,3173.27805,2482.27931,1184.59636,2680.44991,2446.03209,1551.40404,2720.043,3589.091,1457.892,1963.084,2672.792,2212.454,2228.548,2623.866,690.549,1924.232,1503.123,2716.408,2284.998,1922.843,1537.199,605.773,434.799,1482.046,2135.609,1929.882,701.338,1257.497,1425.132,2211.786,1419.793,1060.698,1296.294,740.488,867.732,1016.201,1879.173,1644.655,978.938,545.22,921.084,967.441,923.318,672.099,296.137,357.378,641.959,1351.735,3400.969,3155.826,567.966,300.155,497.582,1027.183,667.182,384.931,524.08,293.276,309.988,685.397,3440.883,2593.626,627.641,273.914,248.667,237.217,551.214,559.301,649.742,648.935,1406.782,2727.646,6095.827,2079.821,1100.927,841.267,1119.358,1239.975,869.158,1098.712,918.912,607.277,1051.287,1031.882,2678.16,2292.229,1885.503,724.664,1158.223,1501.777,964.945,507.464,301.846,650.316,1603.808,1094.138,980.688,1950.352,1009.769,1345.437,958.412,1464.648,1536.342,1660.06,1784.922,979.874,1395.108,2164.512,3298.27,2348.557,1734.95,1203.004,905.362,2135.295,2203.721,1881.766,1856.474,1191.878,2796.109,2660.617,3493.923,4160.19,1959.038,1869.147,1310.857,1445.492,2079.318,1215.732,1580.674,2174.329,1940.578,2302.178,4588.037,4712.661,3961.91,3392.537,2755.957
US-ID,541.88,542.62,671.14,581.6,573.64,653.3,1242.46,1566.29,1799.09,2202.58,2661.78,2086.78,617.716,630.115,856.22,415.543,437.902,447.833,630.897,431.728,291.616,365.495,334.865,337.613,401.366,1230.546,1007.818,508.851,480.381,410.844,1909.955,1216.863,1214.368,851.879,1225.962,921.181,1755.84881,1670.24738,1344.37328,424.00258,1223.84749,674.44162,1225.45848,1335.91079,1380.23925,1187.99214,1444.48153,1264.66974,1539.83909,1420.48329,1381.57361,1214.54659,547.70777,782.11254,1391.00493,1759.312,1428.51384,1358.16407,1333.5284,1316.81892,410.86128,720.96272,676.61925,345.63894,509.91595,623.40757,1290.26395,1285.74895,1315.89839,1412.19815,955.39958,1459.87135,1122.475,1412.654,515.114,611.886,392.984,751.694,1026.207,1547.435,1699.803,1926.039,1671.57,1883.48,1900.723,1559.894,1421.465,1606.499,372.391,95.37,684.383,1384.828,1410.881,1220.184,845.022,1491.228,1053.47,1252.794,892.83,646.31,606.207,152.314,1370.873,2192.652,1836.305,1513.482,1074.986,1859.75,1189.642,1465.351,1652.648,1357.739,252.463,44.931,807.269,1663.701,1510.609,1552.504,1082.589,1052.199,810.114,624.12,327.862,805.376,232.705,274.63,546.097,1058.194,1358.428,674.593,1533.424,1877.473,1502.932,1637.64,1191.99,853.954,392.319,518.773,1910.118,2544.493,1758.952,1623.216,1119.873,923.813,2816.893,1488.94,1805.347,887.437,1228.634,1768.102,3026.898,3360.927,3013.572,1648.863,2286.255,3484.646,2926.491,2262.158,516.476,372.119,1164.365,796.179,2260.875,2900.508,2466.758,1284.605,1582.255,1318.971,2454.857,563.344,1008.011,1464.335,2252.797,3635.776,3367.249,3996.347,3150.015,2777.909,2617.542,3166.325,3804.806,3264.57,2374.568,946.252,1771.205,2350.099,3223.085,4242.463,3468.802,1839.55,1266.166,2488.702,2599.584,1705.978,2035.16,1595.867,1531.075,1736.548,3052.679,3029.168,2609.304,2634.169,2086.957
US-IL,2026.059,3748.755,2572.082,3068.57,4944.35,4771.373,9578.934,12260.141,3685.396,5681.848,3018.499,3346.951,3632.288,4276.971,6453.921,8394.351,7707.165,11278.224,25148.816,17097.874,8317.341,3679.988,2481.474,2797.678,4376.774,4108.44,3520.849,3318.807,3008.203,3898.337,6776.224,11727.184,2976.027,2557.096,2589.592,2960.938,3434.58837,3054.85848,2878.83318,1978.80804,5859.57035,6254.45141,7676.53591,6197.92767,3694.27325,1854.4287,1578.46027,2383.70398,4382.82864,2516.48398,4466.3461,4533.52902,3179.08969,12171.60371,13687.12694,13963.36933,7725.40133,3572.60514,2409.34799,3104.94145,1919.08814,2049.40215,2613.08933,3920.5431,4508.10876,5100.03241,13504.40678,11516.87105,2793.90804,3534.63247,3117.27702,2284.70901,3478.865,6119.359,4461.315,4480.458,6100.374,7260.985,8803.388,19010.848,7353.202,6782.195,3532.912,3949.935,4889.823,4057.323,3233.619,2851.231,2235.434,5955.468,9456.211,5923.243,3995.975,2466.248,2542.023,4285.595,5508.993,3431.055,3981.265,3830.686,3523.74,6777.264,4106.81,6957.199,4568.164,2097.989,1820.89,2152.243,3787.663,2673.4,2326.768,2240.71,4346.497,7109.753,13739.698,14535.593,3627.751,1819.454,1790.354,4042.774,4157.744,2959.208,3514.35,3762.361,5979.389,6162.278,16795.497,9305.324,3752.815,2691.939,2342.113,3171.53,5976.48,7679.354,8726.265,10025.398,8386.703,13982.943,24624.25,11126.525,7797.705,3907.966,4897.128,3778.167,4330.242,4264.306,7651.57,6430.559,5441.749,4795.461,12490.151,8666.037,5891.294,2894.507,3902.741,4085.562,7761.816,2222.917,2918.136,2757.79,6759.048,6054.005,4393.184,7756.185,5004.611,5636.261,4086.165,4763.188,7131.5,6624.132,6767.898,6470.074,5621.592,8219.053,12362.785,8852.423,10084.93,7864.271,8774.474,9776.303,9923.205,10492.545,13756.262,11054.724,10865.369,14614.044,25044.094,21370.238,14140.311,13338.572,9574.899,9708.273,8899.739,8727.754,25395.497,8037.592,10340.933,14878.613,20142.686,24065.248,14658.125,11534.82,8160.003
US-IN,3071.393,3619.669,3011.874,3472.531,2528.745,3882.337,5307.646,6396.426,3495.517,2633.071,3249.344,3097.246,2655.527,3462.755,2762.711,3640.424,1944.793,4307.312,7615.507,5375.903,3958.332,2515.558,2574.437,2533.129,2138.79,2210.277,2237.178,1091.319,3031.339,2903.308,3360.624,4930.136,2778.392,1895.28,3092.139,3114.905,4036.58144,4743.52696,2317.17528,2348.52109,3700.76277,1930.00368,2795.56179,2732.83003,2076.81399,996.87427,1681.56385,1655.79094,2285.59031,1382.9995,2843.76924,4528.38927,3183.08245,6199.08764,7259.53749,6864.58862,3184.81357,1871.15173,1426.12199,2918.23841,2056.77848,1355.67436,2154.57064,2248.05289,2389.98649,3147.92925,6647.73174,5543.3185,2080.72395,2258.08089,2509.15712,2464.64473,2336.671,3168.747,2537.662,2065.32,3114.032,3963.826,4799.296,9119.159,4191.876,4634.187,2250.05,3762.076,4781.255,4815.063,3950.796,3097.893,2063.995,4946.943,6661.405,5210.806,3760.682,3464.824,3814.505,4432.223,6333.804,5329.65,4816.953,2276.814,3535.208,4042.71,4392.55,5942.8,4774.392,3487.687,3333.385,4923.457,5489.662,4937.211,4571.536,3778.633,4824.487,6796.392,10366.512,9758.936,5220.407,5571.39,5840.751,9597.97,9617.126,7251.109,9844.295,8035.002,6909.163,6989.914,12779.407,8727.747,5189.601,5532.019,8407.308,11193.916,11822.946,11602.03,12401.763,8588.681,12155.099,11989.24,16357.525,10326.502,7908.603,9557.21,8193.953,7859.526,9040.763,7865.427,7717.776,6430.402,7587.662,6802.699,10154.085,9755.732,6940.25,7701.715,7704.208,8352.492,12741.227,10009.575,9428.21,5702.674,7489.042,6490.084,7091.831,7550.895,5876.032,8119.416,10392.724,9159.142,13969.261,16086.561,15494.885,11115.678,11050.694,11028.411,12133.092,12189.276,9600.586,10616.827,13785.997,16037.683,17363.046,15095.981,17362.847,12042.96,17054.239,17340.664,18994.863,19327.494,15106.825,14931.631,17390.341,17587.051,15112.206,13346.361,19812.227,12022.093,10090.177,14524.409,18426.117,19256.992,16572.468,15144.627,15299.454
US-KS,927.737,855.914,1183.878,1085.909,1358.738,2063.848,7463.727,5290.438,1682.342,1334.374,1255.405,1035.696,915.773,809.947,1565.253,991.269,788.081,2859.844,5513.132,4069.128,2008.544,704.789,804.587,694.589,903.147,785.981,1206.654,801.68,881.451,1203.144,2923.152,3875.18,829.452,619.729,847.065,885.403,433.25175,384.59952,567.92413,848.12963,677.05722,1303.76629,963.12277,1966.28692,2453.07215,709.9626,468.62875,470.9954,935.77617,827.58247,905.38492,1089.07838,1257.7404,2130.68752,3037.04473,2502.42919,1641.53948,1170.91297,953.47584,956.1434,709.46464,814.39872,1456.94088,1762.83505,2041.90176,2778.19239,5674.90384,5193.83208,1379.48179,1839.44643,1058.66371,999.96122,810.53,976.561,828.17,693.398,1553.958,2685.991,4424.193,7309.018,2426.31,1792.685,665.129,1532.106,1683.582,585.806,896.87,1643.585,1636.964,2773.599,5024.273,4269.188,1740.719,1770.214,2163.157,2453.063,1968.323,1411.534,2194.839,1757.968,1842.246,4654.982,5157.691,5706.715,1772.794,1871.109,1636.261,2066.008,2351.208,976.693,1133.909,1226.934,1421.671,3686.27,5553.384,6135.566,1955.461,1357.791,857.363,1251.262,1117.482,1398.712,1301.556,1426.814,1334.32,5302.263,8159.295,5722.689,1925.773,1067.32,829.464,939.642,2043.368,1729.868,2166.389,2730.627,4893.145,4620.757,8255.093,5018.559,2470.852,1083.368,942.832,698.534,893.899,1863.923,2361.439,1735.727,2734.951,3802.473,3703.923,3356.676,3194.847,1803.879,1272.079,1543.478,2085.046,1770.591,951.095,1746.053,3034.887,2229.938,2646.349,3003.212,1664.939,1385.728,1736.818,1318.429,672.149,1149.396,1372.03,1170.072,1311.099,2130.56,3810.636,2461.11,1807.18,682.6,806.443,774.636,828.142,664.111,1144.202,1286.028,2270.709,3845.775,3466.985,3377.007,3308.966,1496.57,1679.162,1414.748,1213.403,918.484,1826.762,1861.118,1998.042,3001.942,4429.999,3223.087,2335.147,2864.88,2088.417
US-KY,246.859,233.998,385.764,392.19,484.231,558.265,1347.759,1683.415,719.087,434.666,428.625,548.838,676.315,928.733,1173.039,962.154,869.19,2537.2,5013.697,2366.01,1566.493,570.683,509.697,524.471,1330.648,751.504,662.838,712.309,851.519,729.294,1077.687,1583.043,678.634,601.732,622.8,976.203,694.42722,563.49739,605.47754,1120.40708,963.90858,1063.26775,892.11453,876.32403,389.24294,193.92866,342.50955,1024.18675,1190.85696,557.96771,892.53766,799.38651,1568.67928,3652.68766,3156.97159,3898.40144,2243.10153,845.23002,989.62228,1341.98038,623.21986,721.46015,867.60918,458.18434,1315.91272,1803.44056,3685.86678,4059.35669,591.73792,510.65233,577.72503,714.07247,492.25,1655.511,873.951,1784.875,1477.387,1955.834,1401.225,7628.972,2395.69,1773.428,708.835,922.103,1839.043,1339.602,939.351,380.361,357.524,2514.199,1902.492,1938.527,943.781,127.862,380.453,682.983,1561.048,1125.934,661.719,652.693,287.369,1155.875,708.411,1966.196,1329.061,440.364,634.109,1447.242,2518.626,608.431,374.604,459.707,1707.141,2852.182,4272.384,4770.127,1712.778,265.785,613.836,3321.302,1327.192,684.225,748.67,1384.191,2465.768,2546.052,4416.039,3145.741,1076.34,1021.946,866.27,711.57,1380.21,969.707,2458.23,6874.687,5960.964,3794.794,6177.563,2969.979,1670.864,1070.026,1521.588,708.13,1522.015,1083.838,2644.48,1949.097,2155.429,1192.298,3527.207,1523.623,867.959,941.648,808.346,812.016,7189.291,3886.192,4865.189,4414.769,1726.942,1398.497,1532.194,1252.634,868.511,651.74,2485.246,1711.694,2536.952,5937.848,3400.455,3649.941,3734.942,3948.308,6799.124,5271.185,5274.253,6624.507,5751.607,3703.133,5891.489,4060.508,6502.869,4855.405,5359.794,7233.298,8419.019,7939.623,5837.58,5116.687,4524.595,5875.247,5606.068,4737.943,,7024.39,6870.832,8375.066,11508.679,,7200.068,5827.317,8067.538
US-LA,36572.833,33022.431,36183.404,42976.183,42298.583,43704.102,54805.194,61700.367,46842.312,42183.496,31332.459,33806.221,41972.989,38710.909,46823.768,44327.674,48981.822,53396.755,61421.021,60238.498,51183.441,43016.188,34920.665,36287.245,47839.114,39614.786,40670.922,44567.821,45251.697,47856.472,52979.719,54488.448,44592.922,42823.98,35895.264,34947.301,43488.28296,41978.69312,44439.16943,38398.59102,43272.89606,45023.46231,49465.6292,52413.13653,46900.61248,44731.551,39345.06911,41511.02356,41331.58789,36000.53873,41606.77278,42123.97052,50500.4703,52599.37595,54885.95154,52887.91768,45269.2845,34199.71207,30496.23308,40161.44951,31467.45126,30005.74139,34784.91334,37348.92381,39997.45892,42824.0072,50893.65119,53344.87635,39436.66675,40115.16907,34753.8312,35951.40187,37028.488,32030.029,37074.105,37124.055,40269.496,44576.09,46544.868,58123.598,44539.453,44637.526,34140.787,35799.288,39855.068,32187.332,36474.51,32657.812,43024.395,44774.402,52396.698,48223.341,40175.963,40411.797,34883.167,35762.369,36560.37,30611.069,33336.327,33424.707,37735.715,43997.761,48076.566,49219.592,43509.674,40213.232,34522.067,39004.032,42730.783,32768.678,35037.86,37374.878,46175.054,51740.266,56795.559,63259.085,50436.132,40796.314,33803.72,41904.957,44153.145,42915.874,41106.178,48786.963,51943.539,51505.314,54345.782,58239.164,45146.38,40235.684,41037.912,40763.6,40372.065,39577.767,45199.753,49147.891,58451.538,60939.423,62466.26,60425.145,52561.609,48779.596,40978.507,48024.222,45328.686,36372.263,40253.547,43945.07,42954.6,50846.899,54833.673,55622.155,47298.48,43288.386,43885.395,49458.428,49826.264,41828.538,39767.04,43742.033,50592.226,49255.873,50838.883,57042.646,47634.819,45635.941,43919.789,42854.027,47348.127,43918.403,45432.274,46164.605,50274.146,58692.423,63802.99,59844.741,51884.282,53859.115,54447.78,57455.778,53648.081,49242.338,50654.822,48575.21,54748.252,57581.458,62979.578,57134.317,52491.955,45700.58,43524.945,43662.181,39414.753,37379.654,42919.204,43877.129,46443.71,50017.95,54947.017,52313.728,48098.959,47479.109,39594.089
US-MA,5846.133,5273.34,8054.54,5502.44,7762.311,9485.437,9875.231,12641.191,12741.239,11675.785,9183.469,10100.113,11442.988,7217.38,10391.644,7777.735,11236.006,11737.959,14240.523,15441.305,14336.161,12448.222,10302.123,12128.17,9176.265,9401.635,10355.693,13750.165,12061.034,15970.809,20755.907,19953.316,17581.547,19125.199,14800.403,13573.648,12234.26984,10666.33617,13771.80534,17824.60262,12484.39945,14949.76152,16181.38251,15555.8906,14008.07866,14536.25111,11165.54854,11683.67595,10301.94218,10550.87793,11575.68066,14875.01434,12980.87256,16104.96485,18778.1313,20268.7979,16149.2532,10907.33844,10245.06225,9337.74663,10806.32315,11415.33959,13492.52544,12863.74899,15379.8531,17871.42384,23605.28989,19633.95419,16075.0138,17093.73656,11641.21541,10601.37619,10952.377,9836.882,13586.104,17068.315,14749.363,16625.956,21456.419,22475.991,18240.377,17505.526,16125.662,15082.789,10587.348,10574.444,11683.525,14120.399,11308.721,15964.172,21009.499,15290.538,14108.341,13941.386,14634.428,12820.67,11883.149,10296.123,11952.517,11699.204,9358.663,11097.471,15372.068,20629.527,15459.832,16169.618,13850.254,14365.663,13817.105,11679.494,12165.014,13355.732,17639.703,18820.227,25314.461,22434.433,18346.306,14485.71,14532.371,15033.033,14215.381,12585.057,13469.217,17529.058,14476.095,16623.232,23141.722,22277.61,17826.954,18197.216,14581.461,12214.763,12669.739,12789.68,13930.692,12774.075,15473.322,17426.689,24448.217,24271.375,19244.419,16255.323,12637.593,9083.941,10958.118,7282.944,9743.122,14663.724,16498.999,14731.007,24254.908,20725.645,15259.845,14706.59,10397.209,7496.382,8494.52,8464.676,6676.279,12121.863,12323.48,14405.544,20121.214,17978,14567.644,15095.707,8822.26,7595.273,7539.508,7052.066,8647.016,11695.48,16185.32,16109.064,24383.642,24985.364,17976.602,15092.816,9411.449,10030.956,9993.191,10483.721,11285.066,12350.94,16173.865,18257.764,22820.17,22768.808,15184.109,9956.307,8620.663,11331.181,13605.991,12480.722,15791.947,14621.109,14191.32,16237.154,18918.317,19580.893,14636.148,13255.115,10895.534
US-MD,588.2,715.128,1539.768,1080.877,1281.54,1549.012,2825.73,4595.96,2538.48,1773.75,744.25,916.79,572.994,489.565,795.904,1335.855,1021.406,2234.322,4482.44,6866.859,3249.343,1360.129,1080.868,1206.728,917.772,786.225,542.064,826.64,709.169,1835.124,2002.527,1806.692,795.432,653.861,701.442,712.912,785.24546,620.71819,581.65468,925.73144,2003.9524,1745.14557,1569.39482,1461.23627,1284.49936,675.37969,820.73234,893.35478,942.70343,787.25426,867.55537,833.50369,940.72943,2960.61201,3411.1751,5075.34697,2299.49849,2081.71112,1018.26488,1129.5283,1055.91538,1029.13062,1166.37734,981.81674,1305.02945,2429.61911,5690.18259,5043.87857,1247.37808,1222.86874,1100.80028,1188.10915,818.938,1260.419,737.279,803.408,1196.849,2055.548,3401.684,6703.878,3520.353,2459.402,811.553,1041.217,1064.301,918.134,1154.07,842.381,1109.801,3301.029,4829.173,1687.775,2744.342,1247.324,2517.996,975.295,1750.631,1166.924,1569.84,936.353,734.94,1638.065,2404.882,4888.383,1987.579,1181.295,780.223,1263.079,958.114,767.684,830.907,1417.746,2169.278,4980.16,8765.367,5770.979,4087.469,868.53,784.33,1597.544,831.607,671.767,794.893,1461.365,2971.493,3843.877,8461.21,3340.951,2493.776,857.252,637.63,1136.842,846.003,510.646,3934.988,9482.744,9383.658,5128.972,8378.715,5957.324,3803.664,2652.215,3308.437,1446.483,504.929,1070.078,1056.051,2779.16,4093.159,3088.957,6149.447,2150.141,3589.627,2742.365,751.18,2925.563,1317.548,1094.606,1958.292,1317.659,2420.599,3301.187,4198.602,4332.192,2639.358,2259.098,1525.108,1619.717,1329.936,1603.21,1799.869,3320.692,5439.248,5431.651,7993.537,5991.574,5088.594,3660.008,3948.112,3204.734,1653.758,2878.454,5116.797,4396.979,4788.92,4546.985,11473.208,12135.504,6507.126,4097.94,848.028,1244.325,2890.038,3541.413,6591.081,4686.991,4212.335,5597.89,7102.27,6688.013,7101.89,4308.627,6008.301
US-ME,4718.27,5639.46,5745.97,4739.81,6541.84,6450.49,7742.77,8482.34,8030.65,7729.01,8323.38,8134.33,10522.128,9324.35,9531.574,8381.627,9496.456,7907.872,9409.402,9811.498,9534.104,9516.123,9549.682,9475.28,9303.34,5016.31,5752.55,5810.442,5329.979,5601.203,6697.436,6380.476,6322.772,7084.14,6344.753,5879.649,5094.46364,6706.24053,6615.23872,6432.66909,6264.63052,6088.11804,6496.47286,7266.17579,5807.95411,6432.71005,7114.64881,6774.83382,5175.98752,5589.17388,5763.13717,5500.22088,4497.63909,5695.31754,6438.54726,6522.84904,5217.22857,5162.33836,4347.66103,2027.1163,3184.60635,3822.22399,3616.79266,3637.77453,4627.2355,4710.2595,6536.41121,5269.98418,4609.54864,6121.49403,5092.19962,4159.29086,5014.594,3925.081,4134.664,3841.591,3476.357,4279.511,6216.737,6187.924,3791.554,2978.723,3803.312,5039.063,4801.333,3436.952,3789.862,5143.889,5208.549,4080.87,6034.355,4728.534,5604.122,5129.337,6025.352,5401.168,4582.335,4196.938,4640.387,3623.915,3461.67,4962.307,5219.832,5436.423,4682.285,5845.555,5326.901,5678.058,5329.129,4283.73,3625.005,3413.51,4920.398,6045.314,7160.154,7037.68,6323.971,5499.06,4914.663,5597.438,4716.909,3266.347,3040.036,4476.647,4795.689,4565.155,6034.413,5532.503,4712.57,4390.714,4475.188,5563.325,5416.651,5238.056,4344.089,2490.125,2395.158,3857.302,5733.139,6358.143,4656.16,4145.224,3444.817,3517.647,4649.261,3148.099,3977.459,3246.088,3316.238,3727.428,4293.413,3631.215,3429.976,3554.545,3794.628,4770.931,3913.514,2496.066,2638.532,3009.217,2639.632,4747.956,5826.651,3589.668,2749.446,2534.792,3671.224,2964.838,3390.769,2841.836,3603.671,2617.747,1353.931,1093.401,1746.268,2637.749,2389.814,3603.152,2694.627,2307.25,3212.459,2535.489,1084.416,1880.964,2385.243,2459.562,4163.787,4463.568,2538.614,2596.412,1555.079,1127.087,1920.452,1653.916,,1862.775,1898.051,,,,,,2109.724
